id,name,cuis
HP:0025109,Reduced red cell pyruvate kinase activity,['C4476595']
HP:0031261,Bladder polyp,['C0586737']
DOID:3315,lipoma,"['C0023798', 'C0346118', 'C0206631']"
DOID:4418,cutaneous fibrous histiocytoma,"['C0002991', 'C0346049']"
DOID:0110881,holoprosencephaly 1,['C0079541']
DOID:2155,malignant ovarian germ cell neoplasm,['C0346180']
OMIM:615992,BARDET-BIEDL SYNDROME 15; BBS15,['C3150127']
DOID:0110677,congenital myasthenic syndrome 4B,['C0751882']
OMIM:616413,"BASAL GANGLIA CALCIFICATION, IDIOPATHIC, 6; IBGC6",['C4225335']
OMIM:617239,"MYASTHENIC SYNDROME, CONGENITAL, 21, PRESYNAPTIC; CMS21","['C2669518', 'C4310654']"
OMIM:615395,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 16; COXPD16,['C3809339']
DOID:1554,vibratory urticaria,['C0157743']
HP:0008554,Cochlear malformation,['C1862050']
DOID:7441,chronic metabolic polyneuropathy,['C1333042']
HP:0011555,Double inlet left ventricle,['C0344622']
OMIM:600110,STARGARDT DISEASE 3; STGD3,['C1838644']
OMIM:613730,"HEMORRHAGIC DESTRUCTION OF THE BRAIN, SUBEPENDYMAL CALCIFICATION, AND CATARACTS; HDBSCC",['C3151000']
DOID:0110883,inflammatory bowel disease 17,"['C2677091', 'C0021390']"
DOID:6899,malignant ovarian mixed epithelial neoplasm,['C1518232']
HP:0002064,Spastic gait,['C0231687']
DOID:3030,mucinous adenocarcinoma,"['C0334368', 'C0007130']"
DOID:0050155,sensory system disease,"['C1298233', 'C0682647', 'C0012634']"
DOID:14566,disease of cellular proliferation,"['C0012634', 'C0596290']"
DOID:6552,gastric small cell carcinoma,['C1333788']
HP:0001963,Abnormal speech discrimination,['C1836752']
HP:0006180,Crowded carpal bones,['C1863317']
OMIM:608571,ULNAR/FIBULAR RAY DEFECT AND BRACHYDACTYLY,['C1837830']
HP:0200024,Premature chromatid separation,['C4021899']
DOID:7949,stroma-dominant and stroma-poor composite ganglioneuroblastoma,['C1516761']
HP:0003999,Abnormality of radial epiphyses,['C4021694']
HP:0012470,Setting-sun eye phenomenon,"['C4020721', 'C0423128']"
OMIM:617235,"MYOCLONUS, INTRACTABLE, NEONATAL; NEIMY",['C4310658']
HP:0006482,Abnormality of dental morphology,"['C0040427', 'C0262444']"
HP:0005068,Absent styloid process of ulna,['C4025254']
HP:0012642,Cerebellar agenesis,['C4022808']
OMIM:300424,RETINITIS PIGMENTOSA 23; RP23,['C1419610']
HP:0009144,Supernumerary bones of the axial skeleton,['C4024573']
HP:0011746,Secretory adrenocortical adenoma,['C4021125']
HP:0031017,Swiss cheese atrial septal defect,['C4476915']
HP:0030367,Finger hyperphalangy,['C4072906']
HP:0007400,Irregular hyperpigmentation,['C1860236']
HP:0006688,Paroxysmal tachycardia,['C0039236']
DOID:0080033,craniometaphyseal dysplasia,"['C0265292', 'C0265292']"
DOID:0060759,immunodeficiency with hyper IgM type 5,"['C0021051', 'C0424295', 'C0457499']"
OMIM:600142,"CEREBRAL ARTERIOPATHY, AUTOSOMAL RECESSIVE, WITH SUBCORTICAL INFARCTS AND LEUKOENCEPHALOPATHY; CARASIL",['C1838577']
OMIM:614198,"MYASTHENIC SYNDROME, CONGENITAL, 16; CMS16",['C3280112']
HP:0010498,Bipartite patella,['C0265666']
HP:0012136,Dysplastic granulopoesis,['C4023030']
HP:0000426,Prominent nasal bridge,"['C4230640', 'C1854113']"
DOID:3591,Nonmetastatic Gestational Trophoblastic tumor,['C0280478']
OMIM:609166,BRANCHIOGENIC-DEAFNESS SYNDROME,['C1836673']
OMIM:617099,"AUTOINFLAMMATION, PANNICULITIS, AND DERMATOSIS SYNDROME; AIPDS","['C2669451', 'C4310614']"
OMIM:612526,"LIPODYSTROPHY, CONGENITAL GENERALIZED, TYPE 3; CGL3",['C2675861']
OMIM:176200,PORPHYRIA VARIEGATA,"['C0162532', 'C3149848']"
HP:0003423,Thoracolumbar kyphoscoliosis,['C1859335']
DOID:12397,entropion,['C0014390']
OMIM:176090,"PORPHYRIA CUTANEA TARDA, TYPE I",['C1867968']
OMIM:106990,ANONYCHIA-ONYCHODYSTROPHY WITH BRACHYDACTYLY TYPE B AND ECTRODACTYLY,['C1862842']
HP:0200040,Epidermoid cyst,['C0014511']
DOID:13481,thanatophoric dysplasia,['C0039743']
HP:0003308,Cervical subluxation,['C1846798']
OMIM:268010,RETINITIS PIGMENTOSA INVERSA WITH DEAFNESS,['C1849405']
OMIM:268850,RICHIERI-COSTA/GUION-ALMEIDA SYNDROME,['C0796142']
HP:0009249,Abnormality of the epiphysis of the distal phalanx of the 4th finger,['C4024498']
HP:0008635,Hypertrophy of the urinary bladder,['C4021531']
HP:0004045,Sloping ulnar metaphysis,['C4025419']
DOID:626,complement deficiency,['C0272242']
OMIM:615863,DIARRHEA 7; DIAR7,['C4014516']
OMIM:115700,"CATARACT 4, MULTIPLE TYPES; CTRCT4",['C3540850']
DOID:3637,childhood spinal cord tumor,['C1134515']
OMIM:218530,CRANIOSYNOSTOSIS WITH ANOMALIES OF THE CRANIAL BASE AND DIGITS,['C1857493']
HP:0410060,Decreased level of D-mannose in urine,"['C0205216', 'C2946261', 'C0024742', 'C0042036']"
HP:0000729,Autistic behavior,"['C1510586', 'C0856975']"
DOID:14365,systemic primary carnitine deficiency disease,"['C0342788', 'C1260388']"
DOID:0060063,X-linked sideroblastic anemia,['C0221018']
OMIM:606072,RIPPLING MUSCLE DISEASE 2; RMD2,['C1853698']
OMIM:612228,STATURE QUANTITATIVE TRAIT LOCUS 14; STQTL14,['C2677124']
OMIM:615512,TRIOSEPHOSPHATE ISOMERASE DEFICIENCY; TPID,['C1860808']
DOID:0060704,lymphoproliferative syndrome,['C0039082']
HP:0011283,Abnormality of the metencephalon,['C4023432']
DOID:7696,lung hilum cancer,['C0346601']
DOID:11604,idiopathic hydrops fetalis,['C0455988']
OMIM:188800,"TIBIAL TORSION, BILATERAL MEDIAL",['C1861097']
HP:0007648,Punctate cataract,"['C0271165', 'C1969675']"
OMIM:162020,"NERVE GROWTH FACTOR, ALPHA SUBUNIT; NGFA",['C3887786']
OMIM:606348,INFLAMMATORY BOWEL DISEASE 5; IBD5,['C1853438']
HP:0003264,Deficiency of N-acetylglucosamine-1-phosphotransferase,['C0020725']
HP:0031206,Striatal T2 hyperintensity,['C0162512']
OMIM:613252,"CARDIOMYOPATHY, DILATED, 1EE; CMD1EE",['C2750466']
OMIM:161800,NEMALINE MYOPATHY 3; NEM3,"['C3711389', 'C1834339', 'C2750537', 'C2750536', 'C1194676']"
DOID:5088,mixed epithelial stromal tumour,['C1334602']
OMIM:613085,"GLAUCOMA 3, PRIMARY CONGENITAL, C; GLC3C",['C3888011']
DOID:3711,bladder adenocarcinoma,['C0279682']
OMIM:249650,MERCAPTOLACTATE-CYSTEINE DISULFIDURIA; MCDU,['C0796055']
HP:0008445,Cervical spinal canal stenosis,['C1844925']
HP:0007199,Progressive spastic paraparesis,['C0747251']
HP:0008921,Neonatal short-limb short stature,['C1850171']
OMIM:160150,"MYOPATHY, CENTRONUCLEAR, 1; CNM1",['C1834558']
HP:0012486,Myelitis,['C0026975']
HP:0002612,Congenital hepatic fibrosis,['C0009714']
HP:0009423,Bullet-shaped distal phalanx of the 3rd finger,['C4024372']
OMIM:168710,PAROTID PROLINE-RICH SALIVARY PROTEIN Pc,['C1868593']
HP:0030072,Paranasal sinus neoplasm,['C0030470']
OMIM:601811,"PREMATURE AGING SYNDROME, OKAMOTO TYPE",['C1866183']
OMIM:300861,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, CHUDLEY-SCHWARTZ TYPE; MRXSCS",['C3275471']
HP:0004808,Acute myeloid leukemia,['C0023467']
OMIM:606217,"ATRIOVENTRICULAR SEPTAL DEFECT, SUSCEPTIBILITY TO, 2; AVSD2",['C1853508']
OMIM:209850,AUTISM,"['C1968924', 'C0004352']"
OMIM:616973,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 42; MRD42","['C2669431', 'C4310774']"
DOID:4436,anterior cranial fossa meningioma,['C1332301']
HP:0025141,Gingival calcification,['C4476612']
HP:0030170,Cystic artery pseudoaneurysm,['C4022601']
DOID:9477,pulmonary embolism,['C0034065']
OMIM:602477,"FEBRILE SEIZURES, FAMILIAL, 2; FEB2",['C1865342']
DOID:5760,sebaceous breast carcinoma,['C1519207']
HP:0011568,Double orifice mitral valve,['C0344770']
DOID:14108,syphilitic peritonitis,['C0153178']
OMIM:164680,"ONYCHOGRYPOSIS, PEDAL, WITH KERATOSIS PLANTARIS AND COARSE HAIR",['C1833997']
DOID:0060471,fetal valproate syndrome,['C0236026']
DOID:7002,recurrent adenocarcinoma of lung,"['C2945760', 'C0001418', 'C0024109', 'C0034897']"
OMIM:613068,NEURODEGENERATION DUE TO CEREBRAL FOLATE TRANSPORT DEFICIENCY,['C2751584']
DOID:580,acute urate nephropathy,['C0403719']
OMIM:228980,"FLECK RETINA, FAMILIAL BENIGN; FRFB",['C1856718']
OMIM:607616,"NIEMANN-PICK DISEASE, TYPE B",['C0268243']
OMIM:139280,GUANYLATE KINASE 2; GUK2,['C3887945']
HP:0006433,Dysplastic radii,['C4025046']
DOID:14311,Norovirus gastroenteritis,"['C0276619', 'C0949920', 'C0017160']"
HP:0004339,Abnormality of sulfur amino acid metabolism,['C4021660']
HP:0030312,Obliteration of the calvarial diploe,['C1860855']
HP:0010457,Widening of the sacrosciatic notch,['C4023821']
OMIM:615217,ATAXIA-OCULOMOTOR APRAXIA 3; AOA3,['C3554690']
HP:0100496,Abnormality of the vitamin B3 metabolism,['C4022040']
OMIM:237100,"HYMEN, IMPERFORATE",['C0152436']
HP:0005306,Capillary hemangiomas,['C0206733']
DOID:0050474,Netherton syndrome,['C0265962']
HP:0002740,Recurrent E. coli infections,['C0014836']
DOID:2775,long bone adamantinoma,['C0334556']
HP:0010683,Low tissue non-specific alkaline phosphatase,['C4023742']
DOID:2450,central retinal vein occlusion,['C0154841']
HP:0011446,Abnormality of higher mental function,['C4023352']
HP:0000028,Cryptorchidism,['C0010417']
OMIM:615381,"MANDIBULAR HYPOPLASIA, DEAFNESS, PROGEROID FEATURES, AND LIPODYSTROPHY SYNDROME; MDPL",['C3715192']
HP:0005495,Metopic suture patent to nasal root,['C4025189']
HP:0002509,Limb hypertonia,['C1838391']
DOID:7380,squamous cell papilloma of skin,['C0345983']
DOID:14221,metabolic syndrome X,['C0524620']
OMIM:614890,IMMUNODEFICIENCY 29; IMD29,['C4013948']
DOID:4454,childhood kidney cell carcinoma,['C1333001']
OMIM:261650,"PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY, MITOCHONDRIAL; PCKDM",['C1849821']
DOID:0080072,neuronal intestinal dysplasia,['C0345244']
DOID:7095,pediatric epithelioid sarcoma,['C0279989']
HP:0001459,1-3 toe syndactyly,['C4025774']
DOID:8503,impetigo herpetiformis,['C1314968']
DOID:4022,ureterocele,['C0041960']
DOID:0060499,autoimmune neuropathy,"['C0442874', 'C0443146']"
DOID:4692,endophthalmitis,['C0014236']
OMIM:613873,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 17; CMH17",['C3151264']
HP:0000029,Testicular atrophy,['C0156312']
HP:0012801,Narrow jaw,"['C4021066', 'C4280310']"
HP:0010833,Spontaneous pain sensation,['C4023690']
DOID:7576,metastatic pancreatic adenocarcinoma,"['C0861727', 'C0861727']"
HP:0100692,Increased corneal curvature,['C4020956']
HP:0007486,Cavernous hemangioma of the face,['C1332863']
HP:0030634,Perifoveal ring of hyperautofluorescence surrounded by abnormal autofluorescence,['C4073104']
DOID:11038,depersonalization disorder,['C0683416']
DOID:7812,Enterovirus gastroenteritis,"['C0854507', 'C0854507']"
DOID:3314,angiomyolipoma,['C0206633']
DOID:6648,adult pineoblastoma,['C0281332']
HP:0003343,Glutathione synthetase deficiency,['C0398746']
DOID:8883,lower lip cancer,['C0432520']
HP:0008462,Cervical instability,['C1863314']
HP:0031171,Femoral spur,['C4477017']
OMIM:211200,BOWEN SYNDROME OF MULTIPLE MALFORMATIONS,"['C1859404', 'C0713209', 'C1461004']"
DOID:1397,chronic orbital inflammation,['C0155261']
HP:0003214,Prolonged G2 phase of cell cycle,['C4025639']
HP:0008797,Early ossification of capital femoral epiphyses,['C4024621']
OMIM:605387,"CATARACT 31, MULTIPLE TYPES; CTRCT31",['C1854311']
DOID:7514,Wolffian adnexal neoplasm,['C1520159']
OMIM:304020,"CONE-ROD DYSTROPHY, X-LINKED, 1; CORDX1",['C1844776']
DOID:0060772,dextro-looped transposition of the great arteries 3,"['C0205090', 'C0445022', 'C0040674', 'C0226008', 'C0549177', 'C0003842']"
HP:0008363,Aplasia/Hypoplasia of the tarsal bones,['C1848671']
HP:0030088,Increased serum testosterone level,"['C0241358', 'C4072885']"
HP:0006751,Paraspinal neurofibromas,['C4024985']
OMIM:601853,GOMEZ-LOPEZ-HERNANDEZ SYNDROME; GLHS,['C0795959']
OMIM:614175,"MECKEL SYNDROME, TYPE 10; MKS10",['C3280036']
DOID:5193,nodular ganglioneuroblastoma,['C1517445']
DOID:7750,adult brain ependymoma,['C1332186']
HP:0001997,Gout,"['C0018099', 'C0003868']"
HP:0003878,Periosteal new bone of humerus,['C4025533']
HP:0200070,Peripheral retinal atrophy,['C3553016']
HP:0031593,Abnormal PR interval,"['C0205161', 'C0429087', 'C1272706']"
DOID:10606,blind loop syndrome,['C0005750']
OMIM:145300,"HYPERSENSITIVITY PNEUMONITIS, FAMILIAL",['C1840386']
HP:0005617,Bilateral camptodactyly,['C4021830']
HP:0002181,Cerebral edema,"['C1527311', 'C0006114']"
DOID:6559,ethmoid sinus Schneiderian papilloma,['C1333476']
OMIM:144250,"HYPERLIPIDEMIA, FAMILIAL COMBINED; FCHL",['C0020474']
DOID:6407,ovarian surface papilloma,['C1335183']
HP:0003863,Angulated humerus,['C4025546']
OMIM:204730,"AMINO ACIDURIA WITH MENTAL DEFICIENCY, DWARFISM, MUSCULAR DYSTROPHY, OSTEOPOROSIS, AND ACIDOSIS","['C0704375', 'C1859818', 'C1223195']"
HP:0001027,"Soft, doughy skin",['C1849043']
DOID:0070116,Meckel syndrome 2,['C0039082']
HP:0011467,Absent gallbladder,['C0266251']
DOID:0050804,glioblastoma proneural subtype,"['C0017636', 'C0449560']"
HP:0025528,Annular cutaneous lesion,['C4476833']
HP:0006042,Y-shaped metacarpals,['C1861373']
OMIM:123570,"CRYPTOPHTHALMOS, UNILATERAL OR BILATERAL, ISOLATED",['C1852453']
DOID:2874,metastasis to the neck,"['C2939419', 'C0027530']"
DOID:8443,brachial plexus lesion,['C0006091']
DOID:0060863,patterned macular dystrophy,"['C1867387', 'C0449774', 'C0730292']"
DOID:0080074,neural tube defect,['C0027794']
HP:0025531,Harlequin phenomenon,['C4476835']
DOID:3836,posttransplantation lymphoproliferative disease,['C0024314']
OMIM:112350,WEISMANN-NETTER SYNDROME; WNS,['C1862172']
OMIM:613477,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 5; EIEE5",['C3150731']
DOID:0110318,hypertrophic cardiomyopathy 12,['C0007194']
HP:0040322,Purple urine,['C4477047']
OMIM:234030,HAIR DEFECT WITH PHOTOSENSITIVITY AND MENTAL RETARDATION,"['C1856241', 'C2334967', 'C1466312']"
HP:0025317,Cubitus varus,['C0158466']
HP:0012670,Orthostatic syncope,['C0749201']
HP:0010957,Congenital posterior urethral valve,['C0238506']
HP:0000563,Keratoconus,['C0022578']
DOID:9360,intrinsic asthma,['C0155880']
DOID:6171,uterine carcinosarcoma,['C0280630']
DOID:306,dyskinetic syndrome,['C0013384']
OMIM:615244,"NEPHROTIC SYNDROME, TYPE 8; NPHS8",['C3808953']
DOID:0111145,ureteropelvic junction obstruction,"['C0521619', 'C0948710']"
HP:0025487,Abnormality of bladder morphology,['C4476807']
DOID:9141,Herpes simplex virus meningoencephalitis,['C0019385']
DOID:903,gastrointestinal lymphoma,['C0740372']
DOID:5477,clear cell adenofibroma,['C0334317']
DOID:7584,subglottis verrucous carcinoma,['C0280330']
HP:0010896,Hypersarcosinemia,['C0268563']
DOID:4389,soft tissue peripheral neuroepithelioma,['C1112437']
DOID:10584,retinitis pigmentosa,"['C0220701', 'C0035334']"
DOID:0110175,Charcot-Marie-Tooth disease axonal type 2O,"['C3280220', 'C0007959', 'C0004461', 'C1547052']"
DOID:0080096,myofibrillar myopathy 5,"['C2678065', 'C0026848']"
OMIM:182875,"SPEECH DEVELOPMENT, DELAYED, WITH FACIAL ASYMMETRY, STRABISMUS, AND TRANSVERSE EARLOBE CREASE",['C1866802']
DOID:4582,metastatic meningioma,['C1334722']
OMIM:178350,PUBIC BONE DYSPLASIA,['C1867436']
DOID:0060518,rainbow trout allergy,"['C0036108', 'C1314973', 'C0020517']"
DOID:0090128,dilated cardiomyopathy with woolly hair and keratoderma,"['C0007193', 'C0343073', 'C0022579']"
HP:0001837,Broad toe,['C1865038']
HP:0007229,Intracerebral periventricular calcifications,['C1837246']
OMIM:611739,BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 8; BMND8,['C2678504']
HP:0007511,Mottled pigmentation of photoexposed areas,['C3151964']
DOID:0050267,Ancylostoma caninum ancylostomiasis,"['C0162313', 'C0002831']"
DOID:0050843,oromandibular dystonia,"['C2242577', 'C0013421']"
OMIM:242500,"ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 4B; ARCI4B",['C0598226']
DOID:8912,tinea nigra,['C0152067']
DOID:5007,resectable hepatocellular carcinoma,"['C0863194', 'C0863194']"
HP:0200102,Sparse or absent eyelashes,"['C3551431', 'C1862855', 'C1835157']"
HP:0001178,Ulnar claw,['C4025799']
DOID:6297,viral esophagitis,['C0341110']
OMIM:601477,RIBBING DISEASE,['C1832273']
HP:0010029,Curved 1st metacarpal,['C4024095']
HP:0030037,Bifid ureter,['C3887498']
HP:0009492,Fragmentation of the epiphyses of the 2nd finger,['C4024333']
OMIM:280000,"COLOBOMA, CONGENITAL HEART DISEASE, ICHTHYOSIFORM DERMATOSIS, MENTAL RETARDATION, AND EAR ANOMALIES SYNDROME; CHIME",['C1848392']
DOID:8013,penis papillary carcinoma,['C1335322']
HP:0002149,Hyperuricemia,['C0740394']
OMIM:601626,"LEUKEMIA, ACUTE MYELOID; AML",['C0023467']
DOID:5041,esophageal cancer,"['C0153416', 'C0496775', 'C0153415']"
OMIM:611556,"GLYCOGEN STORAGE DISEASE 0, MUSCLE; GSD0B",['C1969054']
HP:0000889,Abnormality of the clavicle,['C4021792']
OMIM:600117,"DYSPHASIA, FAMILIAL DEVELOPMENTAL",['C1838630']
OMIM:185650,"SYMPHALANGISM, C. S. LEWIS TYPE",['C1861404']
OMIM:135550,"FIBROMATOSIS, GINGIVAL, WITH PROGRESSIVE DEAFNESS",['C1851112']
HP:0010818,Generalized tonic seizures,['C1836508']
HP:0003614,Trimethylaminuria,['C0342739']
HP:0012058,Nodular melanoma,['C0334424']
OMIM:277320,"VISCERAL MYOPATHY, FAMILIAL, WITH EXTERNAL OPHTHALMOPLEGIA",['C1848586']
HP:0030929,1-minute APGAR score of 2,['C4476859']
HP:0009550,Osteolytic defects of the phalanges of the 2nd finger,['C4021443']
DOID:4189,mutism,['C0026884']
DOID:6335,bilateral meningioma of optic nerve,['C1332551']
OMIM:165199,"OPTIC ATROPHY, HEARING LOSS, AND PERIPHERAL NEUROPATHY, AUTOSOMAL DOMINANT",['C1833831']
HP:0011623,Muscular ventricular septal defect,['C0685707']
OMIM:219750,"CYSTINOSIS, ADULT NONNEPHROPATHIC",['C2931013']
OMIM:616390,"TRICHOTHIODYSTROPHY 2, PHOTOSENSITIVE; TTD2",['C4225344']
DOID:13419,neurogenic bowel,['C0695242']
HP:0010538,Small sella turcica,"['C4072876', 'C4072875', 'C4023794']"
DOID:8388,mixed embryonal carcinoma and seminoma of the testis,"['C0206659', 'C0036631', 'C0039597', 'C0205430', 'C0206659']"
HP:0007141,Sensorimotor neuropathy,['C1112256']
OMIM:611615,"CARDIOMYOPATHY, DILATED, 1X; CMD1X",['C1969024']
OMIM:105200,"AMYLOIDOSIS, FAMILIAL VISCERAL",['C0268389']
DOID:13038,cicatricial lagophthalmos,['C0155199']
DOID:5215,ephemeral fever,['C0014481']
OMIM:158000,MONILETHRIX; MNLIX,['C0546966']
DOID:0110728,neuronal ceroid lipofuscinosis 5,"['C0027877', 'C0027877']"
DOID:5136,lung leiomyoma,['C1334447']
HP:0004014,Broad radial epiphyseal plate,['C4021693']
OMIM:614251,"PARKINSON DISEASE 18, AUTOSOMAL DOMINANT, SUSCEPTIBILITY TO; PARK18",['C3280271']
HP:0030906,Suck reflex,['C0234174']
OMIM:223900,"NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE III; HSAN3",['C0013364']
HP:0010735,Polyostotic fibrous dysplasia,['C0016065']
DOID:11164,band keratopathy,['C0155120']
HP:0003880,Sclerotic foci of the humerus,['C4021717']
DOID:0080160,Cytomegalovirus retinitis,['C0206178']
HP:0008484,Thoracolumbar interpediculate narrowness,['C1864364']
DOID:13206,nodular prostate,['C0748012']
HP:0100768,Choriocarcinoma,['C0008497']
DOID:0110419,retinitis pigmentosa with or without situs inversus,"['C0035334', 'C0037221']"
OMIM:612632,"USHER SYNDROME, TYPE IH; USH1H",['C2675458']
DOID:6045,AIDS retinopathy,"['C0001175', 'C0035309', 'C1095925']"
HP:0030119,Abnormal muscle fiber calpain-3,['C4022626']
DOID:0110834,Usher syndrome type 1G,"['C0271097', 'C0271097', 'C1547052']"
OMIM:277175,VASCULAR HYALINOSIS,['C1848590']
OMIM:616921,"DYSKINESIA, LIMB AND OROFACIAL, INFANTILE-ONSET; IOLOD",['C4310792']
DOID:0050399,Bordetella pertussis whooping cough,"['C3842578', 'C0043167']"
DOID:0110835,Usher syndrome type 1H,"['C0271097', 'C0271097', 'C1547052']"
HP:0010962,Extralobar sequestration,['C4023626']
DOID:4394,reticulohistiocytic granuloma,['C0035290']
OMIM:185100,"STRABISMUS, SUSCEPTIBILITY TO","['C1861449', 'C1861450']"
DOID:14547,sphenoid sinus squamous cell carcinoma,['C1336039']
DOID:10541,microinvasive gastric cancer,['C0349530']
DOID:680,tauopathy,['C0949664']
OMIM:611694,DYSTONIA WITH CEREBELLAR ATROPHY; DYTCA,['C2673697']
HP:0004960,Absent pulmonary artery,['C0265905']
HP:0009331,Triangular epiphysis of the middle phalanx of the 3rd finger,['C4021490']
HP:0005873,Polysyndactyly of hallux,['C4021618']
OMIM:612776,HYPOGLOSSIA WITH SITUS INVERSUS,['C2748587']
OMIM:215105,CHONDRODYSPLASIA PUNCTATA SYNDROME,['C1859132']
OMIM:156220,"MERALGIA PARAESTHETICA, FAMILIAL",['C1835026']
DOID:6013,mediastinum embryonal carcinoma,['C1334652']
OMIM:269700,"LIPODYSTROPHY, CONGENITAL GENERALIZED, TYPE 2; CGL2",['C1720863']
DOID:9551,smoldering myeloma,"['C1531608', 'C1336016']"
DOID:14512,candidal paronychia,['C0006842']
HP:0011505,Cystoid macular edema,['C0024440']
DOID:7567,vulvar clear cell hidradenocarcinoma,['C1520076']
HP:0011491,Reduced number of corneal endothelial cells,['C4023329']
HP:0005819,Short middle phalanx of finger,['C1846950']
HP:0045045,Elevated plasma acylcarnitine levels,['C4073171']
HP:0000690,Agenesis of maxillary lateral incisor,"['C4083046', 'C1849950']"
HP:0007098,Paroxysmal choreoathetosis,['C1851936']
HP:0040018,Clinodactyly of hallux,"['C4280299', 'C4022488']"
HP:0012249,Abnormal ST segment,['C4022993']
HP:0004894,Laryngotracheal stenosis,['C3806280']
DOID:13969,schizo-affective type schizophrenia subchronic state with acute exacerbation,"['C0036337', 'C1442792', 'C0743630', 'C0205178']"
HP:0011219,Short face,['C4023457']
OMIM:272800,TAY-SACHS DISEASE; TSD,['C0039373']
DOID:0080051,"acromesomelic dysplasia, Hunter-Thompson type","['C0334044', 'C0239971', 'C0239971', 'C1547052']"
OMIM:605229,"SPASTIC PARAPLEGIA 14, AUTOSOMAL RECESSIVE; SPG14",['C1854568']
