"id","name"
"GO:1904719","positive regulation of AMPA glutamate receptor clustering"
"GO:2000372","negative regulation of DNA topoisomerase (ATP-hydrolyzing) activity"
"GO:1902512","positive regulation of apoptotic DNA fragmentation"
"GO:0038145","macrophage colony-stimulating factor signaling pathway"
"GO:0060163","subpallium neuron fate commitment"
"GO:0009650","UV protection"
"GO:0071459","protein localization to chromosome, centromeric region"
"GO:0032377","regulation of intracellular lipid transport"
"GO:1902445","regulation of mitochondrial membrane permeability involved in programmed necrotic cell death"
"GO:0061103","carotid body glomus cell differentiation"
"GO:0061641","CENP-A containing chromatin organization"
"GO:0071479","cellular response to ionizing radiation"
"GO:0051550","aurone metabolic process"
"GO:1904924","negative regulation of mitophagy in response to mitochondrial depolarization"
"GO:0002650","negative regulation of tolerance induction to self antigen"
"GO:0002761","regulation of myeloid leukocyte differentiation"
"GO:0034727","piecemeal microautophagy of the nucleus"
"GO:0015820","leucine transport"
"GO:1990117","B cell receptor apoptotic signaling pathway"
"GO:0090594","inflammatory response to wounding"
"GO:0072757","cellular response to camptothecin"
"GO:0032341","aldosterone metabolic process"
"GO:0050985","peptidyl-threonine sulfation"
"GO:1904502","regulation of lipophagy"
"GO:0000733","DNA strand renaturation"
"GO:1901719","regulation of NMS complex assembly"
"GO:1903649","regulation of cytoplasmic transport"
"GO:0015898","amiloride transport"
"GO:0021750","vestibular nucleus development"
"GO:0010812","negative regulation of cell-substrate adhesion"
"GO:1900840","regulation of helvolic acid biosynthetic process"
"GO:1905417","negative regulation of amoeboid sperm motility"
"GO:0090276","regulation of peptide hormone secretion"
"GO:0052230","modulation of intracellular transport in other organism involved in symbiotic interaction"
"GO:0014063","negative regulation of serotonin secretion"
"GO:2000661","positive regulation of interleukin-1-mediated signaling pathway"
"GO:1902201","negative regulation of bacterial-type flagellum-dependent cell motility"
"GO:0019476","D-lysine catabolic process"
"GO:2000182","regulation of progesterone biosynthetic process"
"GO:1903335","regulation of vacuolar transport"
"GO:0070641","vitamin D4 metabolic process"
"GO:1904962","plastid to vacuole vesicle-mediated transport"
"GO:1900131","negative regulation of lipid binding"
"GO:0071573","shelterin complex assembly"
"GO:0098881","exocytic insertion of neurotransmitter receptor to plasma membrane"
"GO:0051170","import into nucleus"
"GO:1905555","positive regulation blood vessel branching"
"GO:0050939","regulation of early stripe melanocyte differentiation"
"GO:2001316","kojic acid metabolic process"
"GO:0051684","maintenance of Golgi location"
"GO:0014060","regulation of epinephrine secretion"
"GO:0110077","vesicle-mediated intercellular transport"
"GO:0080181","lateral root branching"
"GO:0006727","ommochrome biosynthetic process"
"GO:0006293","nucleotide-excision repair, preincision complex stabilization"
"GO:1902790","undecan-2-one metabolic process"
"GO:2000979","positive regulation of forebrain neuron differentiation"
"GO:2000444","negative regulation of toll-like receptor 21 signaling pathway"
"GO:0061102","stomach neuroendocrine cell differentiation"
"GO:0070642","vitamin D5 metabolic process"
"GO:0018146","keratan sulfate biosynthetic process"
"GO:1905221","positive regulation of platelet formation"
"GO:0110097","regulation of calcium import into the mitochondrion"
"GO:0002457","T cell antigen processing and presentation"
"GO:0032338","regulation of inhibin secretion"
"GO:0045394","negative regulation of interleukin-22 biosynthetic process"
"GO:0072653","interferon-omega production"
"GO:0042181","ketone biosynthetic process"
"GO:0033524","sinapate ester metabolic process"
"GO:0042633","hair cycle"
"GO:0045124","regulation of bone resorption"
"GO:0071259","cellular response to magnetism"
"GO:0045217","cell-cell junction maintenance"
"GO:0070906","aspartate:alanine antiporter activity"
"GO:0009861","jasmonic acid and ethylene-dependent systemic resistance"
"GO:0099003","vesicle-mediated transport in synapse"
"GO:0018245","protein O-linked glycosylation via tyrosine"
"GO:0015886","heme transport"
"GO:0036334","epidermal stem cell homeostasis"
"GO:0019538","protein metabolic process"
"GO:0016198","axon choice point recognition"
"GO:0042353","fucose biosynthetic process"
"GO:1905157","positive regulation of photosynthesis"
"GO:0061886","negative regulation of mini excitatory postsynaptic potential"
"GO:1902537","multi-organism pinocytosis"
"GO:0032287","peripheral nervous system myelin maintenance"
"GO:0042984","regulation of amyloid precursor protein biosynthetic process"
"GO:1904503","negative regulation of lipophagy"
"GO:1901782","p-cumate catabolic process"
"GO:0072523","purine-containing compound catabolic process"
"GO:1905455","positive regulation of myeloid progenitor cell differentiation"
"GO:0071787","endoplasmic reticulum tubular network formation"
"GO:0098581","detection of external biotic stimulus"
"GO:0018954","pentaerythritol tetranitrate metabolic process"
"GO:1903020","positive regulation of glycoprotein metabolic process"
"GO:1900598","demethylkotanin catabolic process"
"GO:0100011","positive regulation of fever generation by prostaglandin secretion"
"GO:0038135","ERBB2-ERBB4 signaling pathway"
"GO:0042358","thiamine diphosphate catabolic process"
"GO:2001057","reactive nitrogen species metabolic process"
"GO:0045719","negative regulation of glycogen biosynthetic process"
"GO:0071962","mitotic sister chromatid cohesion, centromeric"
"GO:0075509","endocytosis involved in viral entry into host cell"
"GO:0019596","mandelate catabolic process"
"GO:0018992","germ-line sex determination"
"GO:0032346","positive regulation of aldosterone metabolic process"
"GO:0007553","regulation of ecdysteroid metabolic process"
"GO:0051892","negative regulation of cardioblast differentiation"
"GO:0002561","basophil degranulation"
"GO:0061196","fungiform papilla development"
"GO:1904843","cellular response to nitroglycerin"
"GO:1903038","negative regulation of leukocyte cell-cell adhesion"
"GO:0031587","positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity"
"GO:1902180","verruculogen catabolic process"
"GO:0140074","cardiac endothelial to mesenchymal transition"
"GO:2001153","positive regulation of renal water transport"
"GO:1902778","response to alkane"
"GO:0046451","diaminopimelate metabolic process"
"GO:0045624","positive regulation of T-helper cell differentiation"
"GO:1901875","positive regulation of post-translational protein modification"
"GO:0061884","regulation of mini excitatory postsynaptic potential"
"GO:0006526","arginine biosynthetic process"
"GO:1904378","maintenance of unfolded protein involved in ERAD pathway"
"GO:1904899","positive regulation of hepatic stellate cell proliferation"
"GO:2000261","negative regulation of blood coagulation, common pathway"
"GO:0001712","ectodermal cell fate commitment"
"GO:0042725","thiamine-containing compound catabolic process"
"GO:1900485","positive regulation of protein targeting to vacuolar membrane"
"GO:0090700","maintenance of plant organ identity"
"GO:0045869","negative regulation of single stranded viral RNA replication via double stranded DNA intermediate"
"GO:0097694","establishment of RNA localization to telomere"
"GO:2001002","positive regulation of xylan catabolic process"
"GO:1905640","response to acetaldehyde"
"GO:1903593","regulation of histamine secretion by mast cell"
"GO:0046271","phenylpropanoid catabolic process"
"GO:0050914","sensory perception of salty taste"
"GO:1901858","regulation of mitochondrial DNA metabolic process"
"GO:1904287","positive regulation of protein-pyridoxal-5-phosphate linkage"
"GO:0039637","catabolism by virus of host DNA"
"GO:1904253","positive regulation of bile acid metabolic process"
"GO:0051926","negative regulation of calcium ion transport"
"GO:1904603","regulation of advanced glycation end-product receptor activity"
"GO:1904293","negative regulation of ERAD pathway"
"GO:1900996","benzene catabolic process"
"GO:0006065","UDP-glucuronate biosynthetic process"
"GO:1904237","positive regulation of substrate-dependent cell migration, cell attachment to substrate"
"GO:0043043","peptide biosynthetic process"
"GO:0150007","clathrin-dependent synaptic vesicle endocytosis"
"GO:0008335","female germline ring canal stabilization"
"GO:0071292","cellular response to silver ion"
"GO:1905458","positive regulation of lymphoid progenitor cell differentiation"
"GO:0010829","negative regulation of glucose transmembrane transport"
"GO:0006209","cytosine catabolic process"
"GO:1903348","positive regulation of bicellular tight junction assembly"
"GO:0086043","bundle of His cell action potential"
"GO:0042355","L-fucose catabolic process"
"GO:0035161","imaginal disc lineage restriction"
"GO:0001941","postsynaptic membrane organization"
"GO:0097178","ruffle assembly"
"GO:1900820","orlandin catabolic process"
"GO:0002854","positive regulation of T cell mediated cytotoxicity directed against tumor cell target"
"GO:0070997","neuron death"
"GO:0044837","actomyosin contractile ring organization"
"GO:0005979","regulation of glycogen biosynthetic process"
"GO:1900955","positive regulation of 18-methylnonadec-1-ene metabolic process"
"GO:0042403","thyroid hormone metabolic process"
"GO:0072078","nephron tubule morphogenesis"
"GO:1901848","nicotinate catabolic process"
"GO:0009966","regulation of signal transduction"
"GO:0042354","L-fucose metabolic process"
"GO:0071772","response to BMP"
"GO:0046153","ommochrome catabolic process"
"GO:0019317","fucose catabolic process"
"GO:0051497","negative regulation of stress fiber assembly"
"GO:1903894","regulation of IRE1-mediated unfolded protein response"
"GO:0002368","B cell cytokine production"
"GO:1901309","negative regulation of sterol regulatory element binding protein cleavage"
"GO:0060847","endothelial cell fate specification"
"GO:2000466","negative regulation of glycogen (starch) synthase activity"
"GO:2000558","positive regulation of immunoglobulin production in mucosal tissue"
"GO:0042436","indole-containing compound catabolic process"
"GO:0036261","7-methylguanosine cap hypermethylation"
"GO:0060679","trifid subdivision of terminal units involved in ureteric bud branching"
"GO:0039519","modulation by virus of host autophagy"
"GO:0019261","1,4-dichlorobenzene catabolic process"
"GO:0035305","negative regulation of dephosphorylation"
"GO:0046221","pyridine catabolic process"
"GO:0070593","dendrite self-avoidance"
"GO:0007443","Malpighian tubule morphogenesis"
"GO:0071274","isoquinoline alkaloid catabolic process"
"GO:0008039","synaptic target recognition"
"GO:0002848","positive regulation of T cell tolerance induction to tumor cell"
"GO:0048900","anterior lateral line neuromast primordium migration"
"GO:0002327","immature B cell differentiation"
"GO:0036265","RNA (guanine-N7)-methylation"
"GO:1900139","negative regulation of arachidonic acid secretion"
"GO:1990387","isogloboside biosynthetic process"
"GO:0120076","negative regulation of endocardial cushion cell differentiation"
"GO:0032307","negative regulation of prostaglandin secretion"
